word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
many	mEni	1192.951461986844	4	122	0.0011942651238779213	9.709661137804327	7	95	609	2.842696629213483	4.010165184243965	4.003804209992391	-2.5036085383751865	102	English
being	biIG	1179.326612655934	4	123	0.0011806252710486228	9.726233156833654	1	48	568	2.914239482200647	4.085765034255266	4.0839462338321075	-2.4972443849657164	49	English
last	l@st	1173.4236136132947	4	124	0.0011747157717038902	9.73347255285621	11	126	706	2.821090047393365	3.949631137115238	3.9404007101191985	-2.494464239299825	137	English
question	kwEsC|n	1167.173379332853	7	125	0.0011684586547506442	9.741177598587145	0	0	7	2.625	6.5568932038834955	6.554347826086956	-3.447943299909686	0	English
most	most	1142.2881872903536	4	126	0.0011435460594738304	9.772269809217496	11	98	635	2.8348993288590605	4.005596540320529	3.9961957900076084	-2.4795649267349047	109	English
only	onli	1142.0236271091708	4	127	0.0011432812079625817	9.772603983966066	0	33	494	2.9318181818181817	4.082191780821918	4.081156479837687	-2.4794365935872236	33	English
woman	wUmxn	1115.7494941154623	5	128	0.0011169781422517137	9.80618333015115	1	18	57	2.7012987012987013	4.996936430942047	4.994641490176066	-2.9557765429497747	19	English
thank	T@Gk	1112.5913069525936	4	129	0.0011138164773361844	9.81027274412824	8	49	395	2.849889624724062	4.147432638535841	4.13999492772001	-2.4649706574817705	57	English
talk	tck	1102.819115260157	3	130	0.0011040335246394425	9.823000303581571	11	209	1337	2.8498074454428757	3.3604227405247813	3.3497822931785195	-1.8631846753783567	220	English
should	SUd	1094.551609598197	3	131	0.001095756914912926	9.83385650146084	8	135	1327	2.89530931339225	3.4186385147433564	3.410377358490566	-1.8594757296219975	143	English
man	m@n	1093.5264388961139	3	132	0.001094730615306838	9.835208380839365	24	277	1365	2.803239352129574	3.297326986451849	3.2761248185776486	-1.85901386927827	301	English
still	stIl	1086.9620394005178	4	133	0.0010881589871839844	9.843894925440702	14	115	619	2.8050734312416554	4.002036659877801	3.9903626680192748	-2.452058729281902	129	English
tell	tEl	1076.247352062618	3	134	0.0010774325009784195	9.858186794516143	16	255	1352	2.8214285714285716	3.3201898503103324	3.305515239477504	-1.8511634514024962	271	English
country	k^ntri	1068.3436166497843	6	135	0.0010695200620798701	9.868820739801322	0	3	27	2.806451612903226	5.658371735791091	5.656633906633907	-3.1550613263057494	3	English
work	wRk	1051.9574204277797	3	136	0.001053115821601915	9.891120172076414	12	195	1320	2.8547120418848166	3.3765949690120305	3.365021770682148	-1.8399119882011854	207	English
news	nuz	1049.7417289103744	3	137	0.0010508976901952088	9.894162061634725	12	145	1256	2.8783592644978784	3.4363835216915786	3.4245283018867925	-1.8388727474380673	157	English
house	hWs	1025.5179373208318	3	138	0.0010266472236965163	9.927843756419781	5	168	1332	2.8798140770252325	3.3934545454545453	3.3878809869375908	-1.8273656267748954	173	English
before	bxfor	1022.4258902032587	5	139	0.0010235517716587993	9.932200208361893	0	6	54	2.8524590163934427	5.040837161817254	5.039550905843328	-2.9013834576048683	6	English
need	nid	1016.4402161039999	3	140	0.0010175595062168017	9.940671119837763	16	210	1353	2.8449367088607596	3.352683461117196	3.3378084179970973	-1.8229832457936819	226	English
voice	vOs	1015.7126756057473	3	141	0.0010168311645608681	9.941704131790752	6	94	1344	2.924567474048443	3.4427064387049837	3.4361393323657476	-1.8226303243250501	100	English
show	So	1002.8815068183856	2	142	0.0010039858662653151	9.96004532494757	17	267	965	2.7568	2.783279220779221	2.7568	-0.8663025825861987	284	English
week	wik	988.0165316381816	3	143	9.89104521977039e-4	9.981589396107793	14	229	1325	2.834289356277884	3.3495074790222548	3.3363570391872277	-1.8090037965595192	243	English
child	CYld	961.8581437237405	4	144	9.62917328802342e-4	10.020300438642364	3	39	537	2.9172413793103447	4.105610561056106	4.1022064417955875	-2.3843137100235454	42	English
never	nEvX	942.5783205200499	4	145	9.436162749201063e-4	10.049512078030101	2	44	456	2.8986083499005963	4.096700507614213	4.0940907938118185	-2.3730955624896404	46	English
point	pOnt	928.8046560872247	4	146	9.298274431157303e-4	10.070749373070178	6	68	715	2.8949367088607594	3.988821138211382	3.9832614760334772	-2.3649398028686774	74	English
through	Tru	927.6802753171982	3	147	9.287018241929242e-4	10.072496910830264	8	112	1480	2.9181761399125548	3.37968693119767	3.3715529753265603	-1.7779458659008553	120	English
great	gret	927.3165050680718	4	148	9.283376533649574e-4	10.073062744201744	14	109	746	2.839080459770115	3.9488289205702647	3.9373573421252854	-2.3640513988215743	123	English
case	kes	922.4552117388395	3	149	9.23471006845766e-4	10.08064571226317	17	256	1377	2.822531798909752	3.310080350620891	3.294629898403483	-1.775161883623625	273	English
put	pUt	921.711136229263	3	150	9.227261119703795e-4	10.08180989585989	10	227	1428	2.849939975990396	3.3143897996357015	3.304789550072569	-1.7747641482600387	237	English
off	cf	914.0719609976121	2	151	9.150785245830786e-4	10.093816830507118	8	214	1027	2.8136	2.8275584206285256	2.8136	-0.8340983888819706	222	English
let	lEt	913.3940255333314	3	152	9.143998425855043e-4	10.094887224357876	25	312	1460	2.796996662958843	3.2366300366300367	3.215166908563135	-1.7702963684188342	337	English
may	me	909.0783875777884	2	153	9.100794523082628e-4	10.101719877702488	23	281	945	2.736	2.770799347471452	2.736	-0.8321958068510009	304	English
made	med	899.1739157947604	3	154	9.001640738558966e-4	10.117524392591166	21	241	1358	2.823565700185071	3.3269934162399415	3.308055152394775	-1.7625625347149385	262	English
next	nEkst	897.818044866199	5	155	8.988067098607479e-4	10.119701484841718	2	14	172	2.888888888888889	4.8301838610827375	4.826996682827252	-2.8204516564155853	16	English
world	wRld	897.1235743905943	4	156	8.981114746437205e-4	10.120817854477858	3	58	538	2.888333333333333	4.091139883219091	4.087750443824499	-2.3457120011087493	61	English
state	stet	896.4787089489614	4	157	8.974658990850522e-4	10.12185525750016	12	116	781	2.842857142857143	3.9396946564885496	3.929748922140502	-2.3453136071671485	128	English
doing	duIG	896.2141487677787	4	158	8.972010475738038e-4	10.122281074630559	0	41	442	2.909090909090909	4.13216641298833	4.131118437737763	-2.3451500805903662	41	English
problem	prablxm	894.2464824202323	7	159	8.952312144588929e-4	10.125452039213753	0	0	6	2.5714285714285716	6.686990291262136	6.684394409937888	-3.2662885643992445	0	English
us	^s	891.8489057782639	2	160	8.928309976382032e-4	10.129325263490546	7	288	954	2.756	2.7681159420289854	2.756	-0.8255500777214678	295	English
again	xgEn	880.8035182138855	4	161	8.817734470435777e-4	10.147304346001697	0	34	410	2.9168539325842695	4.115169964485033	4.114126299771748	-2.3355403922638627	34	English
too	tu	874.0241635710782	2	162	8.749866270678343e-4	10.158451411987741	24	271	954	2.7424	2.7787755102040816	2.7424	-0.8185382397060526	295	English
story	stori	862.2347004971234	5	163	8.631841815978223e-4	10.178043952790574	1	35	211	2.838709677419355	4.81873883073781	4.816534830313856	-2.795269102432082	36	English
fact	f@kt	860.895364579886	4	164	8.618433708221267e-4	10.180286678066125	6	83	769	2.8859138533178115	3.966463414634146	3.9609434440781133	-2.3228741854070742	89	English
family	f@mLi	853.5868895747134	5	165	8.545268478238865e-4	10.192586559837729	0	8	109	2.906779661016949	4.925982644206227	4.924725695330442	-2.7889920284600507	8	English
part	part	840.1604603796904	4	166	8.410856336280242e-4	10.2154596861783	12	110	742	2.8416184971098266	3.944529262086514	3.934567588130865	-2.3093666931031933	122	English
actually	@kCuLi	830.7851089590279	6	167	8.316999581981548e-4	10.231649220041831	1	1	5	2.25	5.948371235402582	5.94502457002457	-2.99054893872519	2	English
morning	mcrnIG	830.2229185740147	6	168	8.311371487367518e-4	10.232625818948064	1	2	35	2.8205128205128207	5.7738168408113095	5.770577395577396	-2.990106132753436	3	English
three	Tri	828.4536723623553	3	169	8.293659542552774e-4	10.235703554195144	5	147	1557	2.9064327485380117	3.326909090909091	3.321480406386067	-1.722187432418933	152	English
home	hom	824.187639440784	3	170	8.250952236363951e-4	10.24315175020274	12	220	1272	2.8358803986710965	3.3758658403208166	3.3642960812772134	-1.7196428071935899	232	English
cant	k@nt	817.788590058427	4	171	8.186891277080715e-4	10.254396643255937	9	133	871	2.8481262327416172	3.886600559369438	3.8790261222419478	-2.2944137312642345	142	English
big	bIg	809.6533644870584	3	172	8.105449437371796e-4	10.268820195892923	16	219	1356	2.840452261306533	3.345016429353779	3.330188679245283	-1.710873358278446	235	English
